Cod Int;Descri��o;Classifica��o;Soma de estoque_teorico;Soma de estoque_contado;Dif; Cst Med ; Total ;Observa��es;
64592;PROTETOR SOLAR ANTHELIOS XL LA ROCHE-POSAY S/COR FPS60 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 68,41; R$ -   ;Ok;
65894;PROTETOR SOLAR FACIAL NEUTROGENA C/COR FPS70 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 53,61; R$ -   ;Ok;
65324;PROTETOR SOLAR FACIAL NEUTROGENA OILY SKIN S/COR FPS70 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;3;1;R$ 49,29;R$ 49,29;Sobra;
65001;PROTETOR SOLAR FACIAL NEUTROGENA PELE CLARA FPS70 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;2;-1;R$ 50,56;-R$ 50,56;Perda;
67417;PROTETOR SOLAR FACIAL NEUTROGENA PELE MISTA S/COR FPS30 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 49,01; R$ -   ;Ok;
65002;PROTETOR SOLAR FACIAL NEUTROGENA PELE MORENA FPS70 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 50,16; R$ -   ;Ok;
65321;PROTETOR SOLAR FACIAL NEUTROGENA SUN FRESH FPS30 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 41,66; R$ -   ;Ok;
65325;PROTETOR SOLAR FACIAL NEUTROGENA SUN FRESH FPS70 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;4;4;0;R$ 42,64; R$ -   ;Ok;
119841;PROTETOR SOLAR FACIAL NIVEA SUN FPS60 COR MEDIA 50G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;4;4;0;R$ 45,34; R$ -   ;Ok;
67419;PROTETOR SOLAR NEUTROGENA FRESH S/COR FPS70 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;2;0;R$ 52,97; R$ -   ;Ok;
111236;PROTETOR SOLAR NEUTROGENA SUN FRESH C/COR 3.0 FPS70 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 65,07; R$ -   ;Ok;
57796;PROTETOR SOLAR NEUTROGENA SUN FRESH FPS50 120ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;4;4;0;R$ 58,50; R$ -   ;Ok;
111234;PROTETOR SOLAR NEUTROGENA SUN FRESH S/COR FPS50 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;0;-2;R$ 60,39;-R$ 120,78;Perda;
108395;PROTETOR SOLAR NIVEA P&HI FPS50 200ML+KIDS SENSI FPS60 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DERMOCOSMETICOS;3;3;0;R$ 44,89; R$ -   ;Ok;
63233;PROTETOR SOLAR NIVEA PH FPS50 200ML GRATIS O FPS50 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 44,89; R$ -   ;Ok;
65071;PROTETOR SOLAR NIVEA PROTECT & HIDRATA FPS 30 400ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 72,54; R$ -   ;Ok;
66196;PROTETOR SOLAR NIVEA PROTECT & HIDRATA FPS 50 400ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;3;3;0;R$ 80,83; R$ -   ;Ok;
57828;PROTETOR SOLAR NIVEA PROTECT HIDRATA FPS30 125ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;5;5;0;R$ 24,49; R$ -   ;Ok;
57830;PROTETOR SOLAR NIVEA PROTECT HIDRATA FPS50 125ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;2;0;R$ 43,53; R$ -   ;Ok;
63208;PROTETOR SOLAR NIVEA SUN CONTROLE DE OLEOSIDADE FPS60 50ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;4;4;0;R$ 46,31; R$ -   ;Ok;
57832;PROTETOR SOLAR NIVEA SUN KIDS BRINCANDO NA AGUA FPS60 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;4;4;0;R$ 60,27; R$ -   ;Ok;
58171;PROTETOR SOLAR NIVEA SUN KIDS SENSITIVE FPS 60 COM 125ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 58,34; R$ -   ;Ok;
57829;PROTETOR SOLAR NIVEA SUN PROTECT & HIDRATA FPS 30 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 40,03; R$ -   ;Ok;
57827;PROTETOR SOLAR NIVEA SUN PROTECT & HIDRATA FPS50 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;2;-1;R$ 44,55;-R$ 44,55;Perda;
63345;PROTETOR SOLAR NIVEA SUN UV FACE Q10 ANTI-IDADE FPS 60 50ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 46,31; R$ -   ;Ok;
59192;PROTETOR SOLAR NIVEA TOQUE SECO ANTISSINAIS FPS 70 COM 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;26;24;-2;R$ 20,75;-R$ 41,50;Perda;
71738;PROTETOR SOLAR NIVEA TOQUE SECO ANTISSINAIS FPS30 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;4;4;0;R$ 29,39; R$ -   ;Ok;
119525;PROTETOR SOLAR OAZ AERO FPS 50 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;2;0;R$ 30,66; R$ -   ;Ok;
119526;PROTETOR SOLAR OAZ AERO FPS 70 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;8;8;0;R$ 41,74; R$ -   ;Ok;
120772;PROTETOR SOLAR PRINCIPIA  FPS45 PS-03 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;4;4;0;R$ 49,49; R$ -   ;Ok;
120771;PROTETOR SOLAR PRINCIPIA FPS40 PS-01 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;6;6;0;R$ 37,17; R$ -   ;Ok;
111281;PROTETOR SOLAR PRINCIPIA FPS60 PS-01 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;10;10;0;R$ 35,73; R$ -   ;Ok;
110923;PROTETOR SOLAR PRINCIPIA FPS60 PS-03 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 57,11; R$ -   ;Ok;
120773;PROTETOR SOLAR PRINCIPIA FPS99 PS-03 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 80,38; R$ -   ;Ok;
120210;PROTETOR SOLAR SUNLESS KIDS FPS60 120G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA SOLAR;3;3;0;R$ 35,09; R$ -   ;Ok;
120211;PROTETOR SOLAR SUNLESS STICK TRANSLUCIDO FPS50 12G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA SOLAR;3;3;0;R$ 40,96; R$ -   ;Ok;
120205;PROTETOR SOLAR SUNLESS TOQUE SECO FPS30 120G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA SOLAR;3;3;0;R$ 22,97; R$ -   ;Ok;
120209;PROTETOR SOLAR SUNLESS TOQUE SECO FPS50 200G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA SOLAR;5;5;0;R$ 25,00; R$ -   ;Ok;
118981;PROTETOR TERMICO TRESEMME ANTIUMIDADE 110ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 15,59; R$ -   ;Ok;
61465;PROVANCE  C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 98,69; R$ -   ;Ok;
67449;PROVANCE MINIPACK C/5 SACHE;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 30,00; R$ -   ;Ok;
1493;PROVERA 10 MG C/ 14 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 36,64; R$ -   ;Ok;
62817;PRYSMA  2MG C/ 20CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;3;3;0;R$ 69,18; R$ -   ;Ok;
110494;PRYSMA 1MG C/30 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 100,18; R$ -   ;Ok;
1136;PURAN T4  112MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 26,29; R$ -   ;Ok;
414;PURAN T4 100MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;2;2;0;R$ 12,95; R$ -   ;Ok;
792;PURAN T4 125MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;2;2;0;R$ 19,04; R$ -   ;Ok;
1156;PURAN T4 175MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 21,87; R$ -   ;Ok;
458;PURAN T4 25MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;4;4;0;R$ 13,81; R$ -   ;Ok;
642;PURAN T4 75MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 16,63; R$ -   ;Ok;
57280;PURAVIT A+D+Z GOTAS 10ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;3;3;0;R$ 36,38; R$ -   ;Ok;
57325;PURAVIT MULTI FR 120ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;3;3;0;R$ 47,82; R$ -   ;Ok;
56789;PYLORIPAC IBP C/ 7BL+28CAPS;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.05 - ANTIMICROB PROP;1;1;0;R$ 203,66; R$ -   ;Ok;
576;PYRIDIUM 100MG C/ 25DRG;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 20,12; R$ -   ;Ok;
807;PYRIDIUM 200MG C/ 18DRG;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 26,08; R$ -   ;Ok;
56080;QLAIRA C/ 28CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;1;1;0;R$ 60,30; R$ -   ;Ok;
62062;QUADRILON  POM 20G;PRINCIPAL > 3 - SIMILARES > SIM ANTIMI ONE;7;7;0;R$ 16,61; R$ -   ;Ok;
61665;QUADRILON CR 20G;PRINCIPAL > 3 - SIMILARES > SIM ANTIMI ONE;2;2;0;R$ 17,76; R$ -   ;Ok;
59464;QUEIMALIVE SUN SPRAY 50ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;1;1;0;R$ 10,81; R$ -   ;Ok;
57200;QUELATUS 30CP (MOMENTA);PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 108,27; R$ -   ;Ok;
61364;QUET 25MG 30CP (EUROFARMA);PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 41,59; R$ -   ;Ok;
64815;QUET XR 300MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 403,49; R$ -   ;Ok;
60687;QUET XR 50MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 136,84; R$ -   ;Ok;
56807;QUETIAPINA 100 MG C/ 30 CP (BIOLAB);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;2;0;R$ 25,90; R$ -   ;Ok;
73543;QUETIAPINA 100MG C/ 30CP(EMS);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;1;0;-1;R$ 22,76;-R$ 22,76;Perda;
73549;QUETIAPINA 200MG C/ 30CP(NOV);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;2;0;R$ 43,72; R$ -   ;Ok;
73714;QUETIAPINA 200MG C/ 30CP(TEU);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;4;4;0;R$ 32,08; R$ -   ;Ok;
73617;QUETIAPINA 25MG C/ 30CP(EMS);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;0;-2;R$ 7,14;-R$ 14,28;Perda;
73693;QUETIAPINA 25MG C/ 30CP(TEU);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;30;30;0;R$ 4,45; R$ -   ;Ok;
73596;QUETIAPINA 25MG C/30CP (BIOLAB);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;5;5;0;R$ 8,70; R$ -   ;Ok;
73451;QUETIAPINA 25MG C/30CP(GER);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;1;0;-1;R$ 5,55;-R$ 5,55;Perda;
73657;QUETIAPINA 50MG C/30CP(EUR);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL ULT ONE;3;3;0;R$ 106,22; R$ -   ;Ok;
56355;RAMIPRIL 5MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;2;2;0;R$ 31,96; R$ -   ;Ok;
71891;RAPID FUSE 500MG 60 CAPS;PRINCIPAL > 6 - CONVENIÊNCIA > NUTRICAO ESPORTIVA;4;4;0;R$ 55,39; R$ -   ;Ok;
57189;RAPILAX SOL ORAL 7,5MG/ML 30ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;16;16;0;R$ 11,54; R$ -   ;Ok;
57242;RAZAPINA ODT BL AL 15MG C/ 28CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 59,99; R$ -   ;Ok;
61483;REDOXITOS C+D+ZINCO 25GOMAS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 16,11; R$ -   ;Ok;
67467;REDOXITOS MORANGO 25GOMAS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;3;2;-1;R$ 15,06;-R$ 15,06;Perda;
62398;REDOXON  TRIP ACAO EFERV C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;3;3;0;R$ 12,25; R$ -   ;Ok;
119977;REDOXON AZ MULTIVITAMINICO 30 COMPRIMIDOS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;1;-1;R$ 26,43;-R$ 26,43;Perda;
119978;REDOXON AZ MULTIVITAMINICO 60 COMPRIMIDOS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 35,23; R$ -   ;Ok;
675;REDOXON LARANJ EFERV 1G C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 14,31; R$ -   ;Ok;
62337;REDOXON TRIP ACAO 1G C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 38,44; R$ -   ;Ok;
66484;REFORGAN 500MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 61,96; R$ -   ;Ok;
505;REGENCEL POM OFT 3,5G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.05 - ANTIMICROB PROP;2;2;0;R$ 13,36; R$ -   ;Ok;
60562;REGENESIS C/ 30CAPS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 74,54; R$ -   ;Ok;
66132;REGENESIS PREMIUM LIPINOVA C/ 120CAPS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 197,75; R$ -   ;Ok;
71638;REHIDRALIN ZINCO AGUA DE COCO 4 ENVELOPES 28G;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;1;1;0;R$ 8,38; R$ -   ;Ok;
71668;REHIDRALIN ZINCO NATURAL 4 ENVELOPES 28G;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;1;1;0;R$ 8,39; R$ -   ;Ok;
71665;REHIDRALIN ZINCO UVA 4 ENVELOPES 28G;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;1;1;0;R$ 9,89; R$ -   ;Ok;
72673;REHYDRON SABOR COCO  4 SACHES 26;PRINCIPAL > 3 - SIMILARES > SIM ANTICON BONIF;4;4;0;R$ 6,55; R$ -   ;Ok;
111625;REHYDRON SABOR FRANBOESA 4 SACHES 26G;PRINCIPAL > 3 - SIMILARES > SIM ANTICON BONIF;4;4;0;R$ 5,93; R$ -   ;Ok;
103402;REHYDRON SABOR GUARANA 4 SACHES 26G;PRINCIPAL > 3 - SIMILARES > SIM ANTICON BONIF;3;3;0;R$ 5,82; R$ -   ;Ok;
72671;REHYDRON SABOR LARANJA  4 SACHES 26G;PRINCIPAL > 3 - SIMILARES > SIM ANTICON BONIF;3;3;0;R$ 6,09; R$ -   ;Ok;
72674;REHYDRON SABOR NATURAL 4 SACHES 26G;PRINCIPAL > 3 - SIMILARES > SIM ANTICON BONIF;2;2;0;R$ 6,28; R$ -   ;Ok;
72672;REHYDRON SABOR UVA 4 SACHES 26G;PRINCIPAL > 3 - SIMILARES > SIM ANTICON BONIF;1;1;0;R$ 6,00; R$ -   ;Ok;
61730;RELVAR ELLIPTA 100MCG+25MCG C/ 30DOSES;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 164,10; R$ -   ;Ok;
61056;REMOV ESM ALYNE C/ ACETONA 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > REMOVEDOR;1;1;0;R$ 3,29; R$ -   ;Ok;
61885;REMOV ESM ALYNE S/ACETONA MORANGO 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > REMOVEDOR;5;5;0;R$ 3,93; R$ -   ;Esmalte;
106823;REMOVEDOR ESMALTE RISQUE TECHNOLOGY 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ESMALTES;3;3;0;R$ 6,61; R$ -   ;Ok;
740;RENALAPRIL 10MG C/ 30CP(NEOQ);PRINCIPAL > 3 - SIMILARES > SIM USO CONT;2;2;0;R$ 6,43; R$ -   ;Ok;
549;RENALAPRIL 5MG C/ 30CP;PRINCIPAL > 3 - SIMILARES > SIM USO CONT;1;1;0;R$ 7,13; R$ -   ;Ok;
56415;RENU FRESH KIT 355+120ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;3;3;0;R$ 35,67; R$ -   ;Ok;
61085;REP PONTAS ALYNE  ARGAN 30ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;5;5;0;R$ 6,50; R$ -   ;Ok;
61569;REP PONTAS ALYNE  REGENERA 30ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 6,50; R$ -   ;Ok;
61087;REP PONTAS ALYNE 30ML SILICONE;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;4;4;0;R$ 6,50; R$ -   ;Ok;
61086;REP PONTAS ALYNE QUERATINA 30ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 6,50; R$ -   ;Ok;
60080;REP PONTAS NIELY GOLD LISO PROL 42ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;2;2;0;R$ 18,80; R$ -   ;Ok;
61932;REP PONTAS NIELY GOLD NUT POD 42ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 16,17; R$ -   ;Ok;
58456;REP PONTAS NIELY GOLD POS QUIM ARGAN 42ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;1;1;0;R$ 18,80; R$ -   ;Ok;
59301;REP PONTAS NIELY GOLD SILICONE 42ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 18,80; R$ -   ;Ok;
71263;REPARADOR LABIAL VULT HIDRA BALM FPS10 7ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;1;1;0;R$ 16,81; R$ -   ;Ok;
64749;REPELENTE EXPOSIS BEBE 117ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > REPELENTES INFANTIS;1;1;0;R$ 40,88; R$ -   ;Ok;
60232;REPELENTE EXPOSIS EXTREME 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > REPELENTES;3;3;0;R$ 39,77; R$ -   ;Ok;
60233;REPELENTE EXPOSIS GEL C/100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > REPELENTES;4;4;0;R$ 41,16; R$ -   ;Ok;
64437;REPELENTE EXPOSIS GEL INF 100ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > REPELENTES INFANTIS;2;2;0;R$ 39,37; R$ -   ;Ok;
71328;REPELENTE EXPOSIS SPRAY INFANTIL C/ 100 ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > REPELENTES;1;1;0;R$ 40,88; R$ -   ;Ok;
61369;REPELENTE MOSKITOFF LOC 100ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > REPELENTES INFANTIS;13;13;0;R$ 13,21; R$ -   ;Ok;
61368;REPELENTE MOSKITOFF LOC KIDS 100ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > REPELENTES INFANTIS;4;4;0;R$ 13,26; R$ -   ;Ok;
59378;REPELENTE MOSKITOFF SPRAY 100ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > REPELENTES INFANTIS;11;10;-1;R$ 11,34;-R$ 11,34;Perda;
63395;REPELENTE OFF   FAMILY SPRAY 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > REPELENTES;1;1;0;R$ 14,25; R$ -   ;Ok;
57820;REPELENTE OFF  LOC FAMILY 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > REPELENTES;5;5;0;R$ 14,57; R$ -   ;Ok;
60554;REPELENTE OFF LOC KIDS 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > REPELENTES INFANTIS;2;2;0;R$ 16,67; R$ -   ;Ok;
62061;REPELENTE REPELE MAIS SPR 100M;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;5;5;0;R$ 12,33; R$ -   ;Ok;
56958;REPELENTE REPELEX LOCAO 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > REPELENTES;1;1;0;R$ 13,58; R$ -   ;Ok;
